André Frédéric Cournand,medicine,1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system
Werner Forssmann,medicine,1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system
Dickinson W. Richards,medicine,1956,for their discoveries concerning heart catheterization and pathological changes in the circulatory system
Juan Ramón Jiménez,literature,1956,"for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity"
Willis Eugene Lamb,physics,1955,for his discoveries concerning the fine structure of the hydrogen spectrum
Polykarp Kusch,physics,1955,for his precision determination of the magnetic moment of the electron
Vincent du Vigneaud,chemistry,1955,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone"
Axel Hugo Theodor Theorell,medicine,1955,for his discoveries concerning the nature and mode of action of oxidation enzymes
Halldór Kiljan Laxness,literature,1955,for his vivid epic power which has renewed the great narrative art of Iceland
Max Born,physics,1954,"for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction"
Walther Bothe,physics,1954,for the coincidence method and his discoveries made therewith
Linus Carl Pauling,chemistry,1954,for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances
John Franklin Enders,medicine,1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue
Thomas Huckle Weller,medicine,1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue
Frederick Chapman Robbins,medicine,1954,for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue
Ernest Miller Hemingway,literature,1954,"for his mastery of the art of narrative, most recently demonstrated in The Old Man and the Sea, and for the influence that he has exerted on contemporary style"
"Office of the United Nations High Commissioner for Refugees (UNHCR)
",peace,1954,for its efforts to heal the wounds of war by providing help and protection to refugees all over the world
Frits Zernike,physics,1953,"for his demonstration of the phase contrast method, especially for his invention of the phase contrast microscope"
Hermann Staudinger,chemistry,1953,for his discoveries in the field of macromolecular chemistry
Hans Adolf Krebs,medicine,1953,for his discovery of the citric acid cycle
Fritz Albert Lipmann,medicine,1953,for his discovery of co-enzyme A and its importance for intermediary metabolism
Sir Winston Leonard Spencer Churchill,literature,1953,for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values
George Catlett Marshall,peace,1953,for proposing and supervising the plan for the economic recovery of Europe
Felix Bloch,physics,1952,for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith
Edward Mills Purcell,physics,1952,for their development of new methods for nuclear magnetic precision measurements and discoveries in connection therewith
Archer John Porter Martin,chemistry,1952,for their invention of partition chromatography
Richard Laurence Millington Synge,chemistry,1952,for their invention of partition chromatography
Selman Abraham Waksman,medicine,1952,"for his discovery of streptomycin, the first antibiotic effective against tuberculosis"
François Mauriac,literature,1952,for the deep spiritual insight and the artistic intensity with which he has in his novels penetrated the drama of human life
Albert Schweitzer,peace,1952,"for his altruism, reverence for life, and tireless humanitarian work which has helped making the idea of brotherhood between men and nations a living one"
Sir John Douglas Cockcroft,physics,1951,for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles
Ernest Thomas Sinton Walton,physics,1951,for their pioneer work on the transmutation of atomic nuclei by artificially accelerated atomic particles
Edwin Mattison McMillan,chemistry,1951,for their discoveries in the chemistry of the transuranium elements
Glenn Theodore Seaborg,chemistry,1951,for their discoveries in the chemistry of the transuranium elements
Max Theiler,medicine,1951,for his discoveries concerning yellow fever and how to combat it
Pär Fabian Lagerkvist,literature,1951,for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind
